# cell name, slice location, slice type, tile location, tile type, clock region
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[0].cell/FF_REG,SLICE_X0Y0,SLICEL,CLBLL_L_X2Y0,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[1].cell/FF_REG,SLICE_X0Y1,SLICEL,CLBLL_L_X2Y1,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[2].cell/FF_REG,SLICE_X0Y2,SLICEL,CLBLL_L_X2Y2,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[3].cell/FF_REG,SLICE_X0Y3,SLICEL,CLBLL_L_X2Y3,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[4].cell/FF_REG,SLICE_X0Y4,SLICEL,CLBLL_L_X2Y4,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[5].cell/FF_REG,SLICE_X0Y5,SLICEL,CLBLL_L_X2Y5,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[6].cell/FF_REG,SLICE_X0Y6,SLICEL,CLBLL_L_X2Y6,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[7].cell/FF_REG,SLICE_X0Y7,SLICEL,CLBLL_L_X2Y7,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[8].cell/FF_REG,SLICE_X0Y8,SLICEL,CLBLL_L_X2Y8,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[9].cell/FF_REG,SLICE_X0Y9,SLICEL,CLBLL_L_X2Y9,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[10].cell/FF_REG,SLICE_X0Y10,SLICEL,CLBLL_L_X2Y10,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[11].cell/FF_REG,SLICE_X0Y11,SLICEL,CLBLL_L_X2Y11,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[12].cell/FF_REG,SLICE_X0Y12,SLICEL,CLBLL_L_X2Y12,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[13].cell/FF_REG,SLICE_X0Y13,SLICEL,CLBLL_L_X2Y13,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[14].cell/FF_REG,SLICE_X0Y14,SLICEL,CLBLL_L_X2Y14,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[15].cell/FF_REG,SLICE_X0Y15,SLICEL,CLBLL_L_X2Y15,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[16].cell/FF_REG,SLICE_X0Y16,SLICEL,CLBLL_L_X2Y16,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[17].cell/FF_REG,SLICE_X0Y17,SLICEL,CLBLL_L_X2Y17,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[18].cell/FF_REG,SLICE_X0Y18,SLICEL,CLBLL_L_X2Y18,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[19].cell/FF_REG,SLICE_X0Y19,SLICEL,CLBLL_L_X2Y19,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[20].cell/FF_REG,SLICE_X0Y20,SLICEL,CLBLL_L_X2Y20,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[21].cell/FF_REG,SLICE_X0Y21,SLICEL,CLBLL_L_X2Y21,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[22].cell/FF_REG,SLICE_X0Y22,SLICEL,CLBLL_L_X2Y22,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[23].cell/FF_REG,SLICE_X0Y23,SLICEL,CLBLL_L_X2Y23,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[24].cell/FF_REG,SLICE_X0Y24,SLICEL,CLBLL_L_X2Y24,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[25].cell/FF_REG,SLICE_X0Y25,SLICEL,CLBLL_L_X2Y25,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[26].cell/FF_REG,SLICE_X0Y26,SLICEL,CLBLL_L_X2Y26,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[27].cell/FF_REG,SLICE_X0Y27,SLICEL,CLBLL_L_X2Y27,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[28].cell/FF_REG,SLICE_X0Y28,SLICEL,CLBLL_L_X2Y28,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[29].cell/FF_REG,SLICE_X0Y29,SLICEL,CLBLL_L_X2Y29,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[30].cell/FF_REG,SLICE_X0Y30,SLICEL,CLBLL_L_X2Y30,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[31].cell/FF_REG,SLICE_X0Y31,SLICEL,CLBLL_L_X2Y31,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[32].cell/FF_REG,SLICE_X0Y32,SLICEL,CLBLL_L_X2Y32,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[33].cell/FF_REG,SLICE_X0Y33,SLICEL,CLBLL_L_X2Y33,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[34].cell/FF_REG,SLICE_X0Y34,SLICEL,CLBLL_L_X2Y34,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[35].cell/FF_REG,SLICE_X0Y35,SLICEL,CLBLL_L_X2Y35,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[36].cell/FF_REG,SLICE_X0Y36,SLICEL,CLBLL_L_X2Y36,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[37].cell/FF_REG,SLICE_X0Y37,SLICEL,CLBLL_L_X2Y37,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[38].cell/FF_REG,SLICE_X0Y38,SLICEL,CLBLL_L_X2Y38,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[39].cell/FF_REG,SLICE_X0Y39,SLICEL,CLBLL_L_X2Y39,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[40].cell/FF_REG,SLICE_X0Y40,SLICEL,CLBLL_L_X2Y40,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[41].cell/FF_REG,SLICE_X0Y41,SLICEL,CLBLL_L_X2Y41,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[42].cell/FF_REG,SLICE_X0Y42,SLICEL,CLBLL_L_X2Y42,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[43].cell/FF_REG,SLICE_X0Y43,SLICEL,CLBLL_L_X2Y43,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[44].cell/FF_REG,SLICE_X0Y44,SLICEL,CLBLL_L_X2Y44,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[45].cell/FF_REG,SLICE_X0Y45,SLICEL,CLBLL_L_X2Y45,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[46].cell/FF_REG,SLICE_X0Y46,SLICEL,CLBLL_L_X2Y46,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[47].cell/FF_REG,SLICE_X0Y47,SLICEL,CLBLL_L_X2Y47,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[48].cell/FF_REG,SLICE_X0Y48,SLICEL,CLBLL_L_X2Y48,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[49].cell/FF_REG,SLICE_X0Y49,SLICEL,CLBLL_L_X2Y49,CLBLL_L,X0Y0
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[50].cell/FF_REG,SLICE_X0Y50,SLICEL,CLBLL_L_X2Y50,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[51].cell/FF_REG,SLICE_X0Y51,SLICEL,CLBLL_L_X2Y51,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[52].cell/FF_REG,SLICE_X0Y52,SLICEL,CLBLL_L_X2Y52,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[53].cell/FF_REG,SLICE_X0Y53,SLICEL,CLBLL_L_X2Y53,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[54].cell/FF_REG,SLICE_X0Y54,SLICEL,CLBLL_L_X2Y54,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[55].cell/FF_REG,SLICE_X0Y55,SLICEL,CLBLL_L_X2Y55,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[56].cell/FF_REG,SLICE_X0Y56,SLICEL,CLBLL_L_X2Y56,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[57].cell/FF_REG,SLICE_X0Y57,SLICEL,CLBLL_L_X2Y57,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[58].cell/FF_REG,SLICE_X0Y58,SLICEL,CLBLL_L_X2Y58,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[59].cell/FF_REG,SLICE_X0Y59,SLICEL,CLBLL_L_X2Y59,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[60].cell/FF_REG,SLICE_X0Y60,SLICEL,CLBLL_L_X2Y60,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[61].cell/FF_REG,SLICE_X0Y61,SLICEL,CLBLL_L_X2Y61,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[62].cell/FF_REG,SLICE_X0Y62,SLICEL,CLBLL_L_X2Y62,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[63].cell/FF_REG,SLICE_X0Y63,SLICEL,CLBLL_L_X2Y63,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[64].cell/FF_REG,SLICE_X0Y64,SLICEL,CLBLL_L_X2Y64,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[65].cell/FF_REG,SLICE_X0Y65,SLICEL,CLBLL_L_X2Y65,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[66].cell/FF_REG,SLICE_X0Y66,SLICEL,CLBLL_L_X2Y66,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[67].cell/FF_REG,SLICE_X0Y67,SLICEL,CLBLL_L_X2Y67,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[68].cell/FF_REG,SLICE_X0Y68,SLICEL,CLBLL_L_X2Y68,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[69].cell/FF_REG,SLICE_X0Y69,SLICEL,CLBLL_L_X2Y69,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[70].cell/FF_REG,SLICE_X0Y70,SLICEL,CLBLL_L_X2Y70,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[71].cell/FF_REG,SLICE_X0Y71,SLICEL,CLBLL_L_X2Y71,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[72].cell/FF_REG,SLICE_X0Y72,SLICEL,CLBLL_L_X2Y72,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[73].cell/FF_REG,SLICE_X0Y73,SLICEL,CLBLL_L_X2Y73,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[74].cell/FF_REG,SLICE_X0Y74,SLICEL,CLBLL_L_X2Y74,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[75].cell/FF_REG,SLICE_X0Y75,SLICEL,CLBLL_L_X2Y75,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[76].cell/FF_REG,SLICE_X0Y76,SLICEL,CLBLL_L_X2Y76,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[77].cell/FF_REG,SLICE_X0Y77,SLICEL,CLBLL_L_X2Y77,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[78].cell/FF_REG,SLICE_X0Y78,SLICEL,CLBLL_L_X2Y78,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[79].cell/FF_REG,SLICE_X0Y79,SLICEL,CLBLL_L_X2Y79,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[80].cell/FF_REG,SLICE_X0Y80,SLICEL,CLBLL_L_X2Y80,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[81].cell/FF_REG,SLICE_X0Y81,SLICEL,CLBLL_L_X2Y81,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[82].cell/FF_REG,SLICE_X0Y82,SLICEL,CLBLL_L_X2Y82,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[83].cell/FF_REG,SLICE_X0Y83,SLICEL,CLBLL_L_X2Y83,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[84].cell/FF_REG,SLICE_X0Y84,SLICEL,CLBLL_L_X2Y84,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[85].cell/FF_REG,SLICE_X0Y85,SLICEL,CLBLL_L_X2Y85,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[86].cell/FF_REG,SLICE_X0Y86,SLICEL,CLBLL_L_X2Y86,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[87].cell/FF_REG,SLICE_X0Y87,SLICEL,CLBLL_L_X2Y87,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[88].cell/FF_REG,SLICE_X0Y88,SLICEL,CLBLL_L_X2Y88,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[89].cell/FF_REG,SLICE_X0Y89,SLICEL,CLBLL_L_X2Y89,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[90].cell/FF_REG,SLICE_X0Y90,SLICEL,CLBLL_L_X2Y90,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[91].cell/FF_REG,SLICE_X0Y91,SLICEL,CLBLL_L_X2Y91,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[92].cell/FF_REG,SLICE_X0Y92,SLICEL,CLBLL_L_X2Y92,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[93].cell/FF_REG,SLICE_X0Y93,SLICEL,CLBLL_L_X2Y93,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[94].cell/FF_REG,SLICE_X0Y94,SLICEL,CLBLL_L_X2Y94,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[95].cell/FF_REG,SLICE_X0Y95,SLICEL,CLBLL_L_X2Y95,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[96].cell/FF_REG,SLICE_X0Y96,SLICEL,CLBLL_L_X2Y96,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[97].cell/FF_REG,SLICE_X0Y97,SLICEL,CLBLL_L_X2Y97,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[98].cell/FF_REG,SLICE_X0Y98,SLICEL,CLBLL_L_X2Y98,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[99].cell/FF_REG,SLICE_X0Y99,SLICEL,CLBLL_L_X2Y99,CLBLL_L,X0Y1
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[100].cell/FF_REG,SLICE_X0Y100,SLICEL,CLBLL_L_X2Y100,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[101].cell/FF_REG,SLICE_X0Y101,SLICEL,CLBLL_L_X2Y101,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[102].cell/FF_REG,SLICE_X0Y102,SLICEL,CLBLL_L_X2Y102,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[103].cell/FF_REG,SLICE_X0Y103,SLICEL,CLBLL_L_X2Y103,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[104].cell/FF_REG,SLICE_X0Y104,SLICEL,CLBLL_L_X2Y104,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[105].cell/FF_REG,SLICE_X0Y105,SLICEL,CLBLL_L_X2Y105,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[106].cell/FF_REG,SLICE_X0Y106,SLICEL,CLBLL_L_X2Y106,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[107].cell/FF_REG,SLICE_X0Y107,SLICEL,CLBLL_L_X2Y107,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[108].cell/FF_REG,SLICE_X0Y108,SLICEL,CLBLL_L_X2Y108,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[109].cell/FF_REG,SLICE_X0Y109,SLICEL,CLBLL_L_X2Y109,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[110].cell/FF_REG,SLICE_X0Y110,SLICEL,CLBLL_L_X2Y110,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[111].cell/FF_REG,SLICE_X0Y111,SLICEL,CLBLL_L_X2Y111,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[112].cell/FF_REG,SLICE_X0Y112,SLICEL,CLBLL_L_X2Y112,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[113].cell/FF_REG,SLICE_X0Y113,SLICEL,CLBLL_L_X2Y113,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[114].cell/FF_REG,SLICE_X0Y114,SLICEL,CLBLL_L_X2Y114,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[115].cell/FF_REG,SLICE_X0Y115,SLICEL,CLBLL_L_X2Y115,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[116].cell/FF_REG,SLICE_X0Y116,SLICEL,CLBLL_L_X2Y116,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[117].cell/FF_REG,SLICE_X0Y117,SLICEL,CLBLL_L_X2Y117,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[118].cell/FF_REG,SLICE_X0Y118,SLICEL,CLBLL_L_X2Y118,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[119].cell/FF_REG,SLICE_X0Y119,SLICEL,CLBLL_L_X2Y119,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[120].cell/FF_REG,SLICE_X0Y120,SLICEL,CLBLL_L_X2Y120,CLBLL_L,X0Y2
mb_ro_sum_puf_i/PUF_UNDER_TEST/U0/puf_core_inst/ro_cell_bank_1/ro_cell_gen[121].cell/FF_REG,SLICE_X0Y121,SLICEL,CLBLL_L_X2Y121,CLBLL_L,X0Y2
